,Price,PrivPer,F,G,H,J,K,Age,Mileage,Dispacement,Diesel,LPG,Doors5,FirstOwner,ServDealership,ABS,ElecWin,PowSteer,ParkingSens,MultiSteer,AAWheels,CruContr,OnBoardComp,Native
6253,12900.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,280000.0,1700.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
6254,12500.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,190000.0,1700.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6255,14300.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,210300.0,1686.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
6256,13700.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,190000.0,1600.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
6257,28999.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,82000.0,1700.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6258,14600.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,197600.0,1686.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6259,13500.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,189985.0,1598.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
6260,15900.0,1.0,0.0,0.0,1.0,0.0,0.0,15.0,117000.0,2000.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
6261,16900.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,154000.0,1600.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
6263,16300.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,111034.0,1364.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
6264,9800.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,120000.0,2200.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
6265,7800.0,1.0,0.0,1.0,0.0,0.0,0.0,13.0,189250.0,1900.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6266,27900.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,146000.0,1700.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
6267,25999.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,109445.0,1796.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
6268,15500.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,85500.0,1796.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
6269,13900.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,178000.0,1700.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6270,12900.0,1.0,0.0,0.0,1.0,0.0,0.0,15.0,182000.0,1800.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6271,48900.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,48000.0,1600.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
6273,4400.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,240000.0,1800.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
6274,15500.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,92500.0,1700.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
6275,8999.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,285000.0,1700.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
6276,38000.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,71000.0,1700.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6277,10000.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,149657.0,1364.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
6278,14900.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,200000.0,1600.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
6279,61900.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,53000.0,1598.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
6280,25000.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,109873.0,1686.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
6281,13700.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,184500.0,1248.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
6283,18900.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,155000.0,2000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
6284,19999.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,171234.0,1700.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
6285,18800.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,192000.0,1600.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
6286,26900.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,121000.0,1400.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6287,37900.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,140000.0,1600.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
6288,31900.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,185000.0,1598.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
6290,5990.0,1.0,0.0,1.0,0.0,0.0,0.0,15.0,209000.0,1600.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
6291,12800.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,200000.0,1700.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
6292,14500.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,210000.0,1910.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
6293,11600.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,209300.0,1910.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
6294,54900.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,35000.0,1400.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
6295,13999.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,190000.0,1598.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
6296,63900.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,15010.0,1400.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
6297,11400.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,234000.0,1700.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
6299,8900.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,179000.0,1598.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6300,7999.0,1.0,0.0,1.0,0.0,0.0,0.0,17.0,137000.0,1600.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
6301,14000.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,134000.0,1700.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6302,25900.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,160000.0,1700.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6303,17900.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,187000.0,1364.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
6304,57000.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,29000.0,1400.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6305,29900.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,113000.0,1700.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
6306,3900.0,1.0,0.0,1.0,0.0,0.0,0.0,16.0,332000.0,1598.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6307,7900.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,220000.0,2200.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6308,25900.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,185000.0,1700.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6309,1800.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,210000.0,1600.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6310,19900.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,170000.0,1600.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
6312,14900.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,226000.0,1248.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
6313,15900.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,165421.0,1697.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6314,14900.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,184000.0,1600.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
6315,30700.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,99000.0,1700.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6316,21900.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,94000.0,1700.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6317,25900.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,157900.0,1700.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
6318,10990.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,140000.0,1364.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6319,4499.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,215000.0,1600.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6320,17900.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,172000.0,1598.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
6321,25900.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,155000.0,1700.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
6322,12700.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,187000.0,1400.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
6324,47900.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,35000.0,1598.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
6325,12900.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,98000.0,1400.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
6326,31000.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,119493.0,1686.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
6329,30600.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,180000.0,1600.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
6330,1599.0,1.0,1.0,0.0,0.0,0.0,0.0,21.0,180000.0,1400.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6331,28900.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,232482.0,1700.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
6332,48900.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,34000.0,1000.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
6334,2299.0,1.0,1.0,0.0,0.0,0.0,0.0,21.0,122750.0,1600.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6335,17500.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,114000.0,1700.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6337,12900.0,1.0,0.0,1.0,0.0,0.0,0.0,15.0,137000.0,2200.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
6338,23999.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,200000.0,1700.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
6339,31900.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,139000.0,1700.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6340,19500.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,138580.0,1598.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6341,7900.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,220000.0,1900.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
6342,16000.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,153695.0,1248.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
6344,35800.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,130000.0,1686.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
6345,59900.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,20791.0,1598.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
6346,9000.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,240000.0,1910.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
6348,32000.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,39136.0,1364.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6349,15900.0,1.0,0.0,1.0,0.0,0.0,0.0,13.0,157000.0,1598.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
6350,10900.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,220000.0,1910.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
6352,4200.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,244000.0,1598.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
6355,25900.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,109000.0,1390.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
6357,8900.0,1.0,0.0,0.0,1.0,0.0,0.0,15.0,262310.0,1700.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
6358,65000.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1075.0,1399.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
6359,9900.0,1.0,0.0,0.0,1.0,0.0,0.0,15.0,222500.0,1700.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6360,13000.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,196586.0,1686.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
6361,30999.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,117000.0,1700.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
6365,29500.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,76056.0,1400.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
6366,7600.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,172128.0,1600.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
6368,58990.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,32000.0,1399.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
6370,17900.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,156210.0,1400.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
6371,16900.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,183000.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
6372,16900.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,128000.0,1400.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
6373,16400.0,1.0,0.0,0.0,1.0,0.0,0.0,15.0,196830.0,1998.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
6374,15900.0,1.0,0.0,1.0,0.0,0.0,0.0,11.0,106562.0,1364.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6375,11200.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,257000.0,1700.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
6376,17900.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,125282.0,1598.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
6377,37500.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,145000.0,1400.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6378,13400.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,215000.0,1910.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
6379,11500.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,302900.0,1910.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
6380,41990.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,81000.0,2000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6381,13700.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,183000.0,1598.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
6382,26900.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,95000.0,1400.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
6383,5450.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,248000.0,1598.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6384,15900.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,226000.0,1900.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
6385,22763.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,63445.0,1598.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
6386,17700.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,194000.0,1600.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
6387,13500.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,225624.0,1400.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6388,14999.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,165250.0,1998.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
6389,24900.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,190000.0,1598.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
6390,11000.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,169000.0,1300.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6391,18900.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,152000.0,1600.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
6393,15800.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,205000.0,2000.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
6394,12500.0,1.0,0.0,1.0,0.0,0.0,0.0,17.0,158000.0,2198.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
6395,18900.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,237969.0,1910.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
6396,4999.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,215000.0,1600.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
6397,10500.0,1.0,0.0,0.0,1.0,0.0,0.0,15.0,270000.0,1598.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
6398,26900.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,113793.0,1686.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
6399,29900.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,143999.0,1686.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6402,4800.0,1.0,0.0,1.0,0.0,0.0,0.0,21.0,231000.0,1995.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6403,5999.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,132000.0,1400.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6404,13900.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,222000.0,1900.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
6405,22500.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,151000.0,1700.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
6407,29700.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,159000.0,1700.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6408,41900.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,56000.0,1398.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6410,2500.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,270000.0,1700.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6411,40649.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,57130.0,1598.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
6412,12999.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,154000.0,1598.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
6414,13000.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,141000.0,1300.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6415,17900.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,94000.0,1598.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6417,52700.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,28850.0,1000.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
